Tract,BlockGroup,total_properties,utilities_address_count,projects_address_count,nonproj_address_count,proj_pct,nonproj_pct,project_mean_kwh,nonproj_mean_kwh
10601.0,1.0,577.0,340.0,10.0,330.0,2.941176470588235,97.05882352941177,988.422842197036,1003.2805419448199
10601.0,2.0,585.0,357.0,19.0,338.0,5.322128851540616,94.67787114845939,1043.69365798414,981.293376037269
10602.0,1.0,767.0,11.0,0.0,11.0,0.0,100.0,0.0,532.617553360943
10602.0,2.0,794.0,363.0,19.0,344.0,5.234159779614325,94.76584022038567,634.5741764783701,1146.22074132149
10700.0,1.0,943.0,502.0,24.0,478.0,4.780876494023905,95.2191235059761,895.7901874750698,1161.85588608585
10700.0,2.0,463.0,435.0,15.0,420.0,3.4482758620689653,96.55172413793103,1106.87889518414,992.557910413564
10700.0,3.0,675.0,287.0,3.0,284.0,1.0452961672473868,98.95470383275261,999.995983935743,1072.33708774113
10900.0,1.0,481.0,97.0,3.0,94.0,3.0927835051546393,96.90721649484536,1114.4898785425098,1316.5134446397199
10900.0,2.0,236.0,45.0,0.0,45.0,0.0,100.0,0.0,1688.31226566685
10900.0,3.0,72.0,60.0,0.0,60.0,0.0,100.0,0.0,1166.15903218229
11000.0,1.0,558.0,177.0,0.0,177.0,0.0,100.0,0.0,1326.81125009959
11200.0,1.0,402.0,149.0,1.0,148.0,0.6711409395973155,99.32885906040268,1155.3012048192802,1332.1104685646499
11200.0,2.0,623.0,32.0,0.0,32.0,0.0,100.0,0.0,1178.08235294118
11200.0,3.0,388.0,59.0,0.0,59.0,0.0,100.0,0.0,1013.65704869518
11300.0,1.0,1227.0,462.0,7.0,455.0,1.5151515151515151,98.48484848484848,872.4721003134799,831.988066606413
11400.0,1.0,427.0,322.0,10.0,312.0,3.1055900621118013,96.8944099378882,856.3270300333701,854.134577603143
11400.0,2.0,181.0,126.0,2.0,124.0,1.5873015873015872,98.41269841269842,763.08630952381,713.8710775047259
11600.0,1.0,649.0,64.0,0.0,64.0,0.0,100.0,0.0,1523.58079810352
Totals,,39548.0,21485.0,459.0,21026.0,2.136374214568303,97.8636257854317,798.2,
